survey,variable,variable_label,age_group,year,mean,se,ci_lower,ci_upper,n_unweighted,category
MEPS,uninsured,Uninsured,80-89,2007,0.001589279537348847,0.0015889535083932422,-0.0015250121122104695,0.0047035711869081636,849,Uninsured
MEPS,uninsured,Uninsured,80-89,2008,3.4801171193213533e-4,3.4840948969038925e-4,-3.348583397330067e-4,0.0010308817635972774,798,Uninsured
MEPS,uninsured,Uninsured,80-89,2009,4.274935694106682e-4,3.051475549571235e-4,-1.7058464827575067e-4,0.001025571787097087,929,Uninsured
MEPS,uninsured,Uninsured,80-89,2010,0.001861897585385258,0.0018608136869623416,-0.001785230223000121,0.005509025393770637,905,Uninsured
MEPS,uninsured,Uninsured,80-89,2011,0.005066986572580262,0.002941108074210179,-6.974793275116437e-4,0.010831452472672167,912,Uninsured
MEPS,uninsured,Uninsured,80-89,2012,0.0055561387642786685,0.0026832930643780474,2.969809981315805e-4,0.010815296530425757,942,Uninsured
MEPS,uninsured,Uninsured,80-89,2013,0.0036486475137404604,0.0016992974599528098,3.1808569321255904e-4,0.006979209334268361,858,Uninsured
MEPS,uninsured,Uninsured,80-89,2014,0.0032510356962357455,0.0017719156762269496,-2.218552128110101e-4,0.006723926605282501,846,Uninsured
MEPS,uninsured,Uninsured,80-89,2015,4.962725582713059e-4,4.966832391026077e-4,-4.7720870209450115e-4,0.0014697538186371128,934,Uninsured
MEPS,uninsured,Uninsured,80-89,2016,0.0019950787384385247,0.0011224171368419058,-2.0481842540217557e-4,0.004194975902279225,1004,Uninsured
MEPS,uninsured,Uninsured,80-89,2017,0.0023630031462582263,0.0012938254278318513,-1.728480945743286e-4,0.004898854387090781,998,Uninsured
MEPS,uninsured,Uninsured,80-89,2018,0.0022782313559333296,0.001228398278839236,-1.2938502926256295e-4,0.004685847741129222,1088,Uninsured
MEPS,uninsured,Uninsured,80-89,2019,7.825324344077076e-4,7.828134655217438e-4,-7.517537646278972e-4,0.0023168186334433126,1005,Uninsured
MEPS,uninsured,Uninsured,80-89,2020,0.002316616163852949,0.0013953078912545803,-4.181370503505578e-4,0.005051369378056456,941,Uninsured
MEPS,uninsured,Uninsured,80-89,2021,0,0,0,0,1052,Uninsured
MEPS,uninsured,Uninsured,80-89,2022,0.0028774440147460584,0.0018446661191624273,-7.3803514231357e-4,0.006492923171805687,819,Uninsured
MEPS,uninsured,Uninsured,80-89,2023,0,0,0,0,746,Uninsured
