survey,variable,variable_label,age_group,year,mean,se,ci_lower,ci_upper,n_unweighted,category
MEPS,lmtcog,Cognitive Limitation,80-89,2004,0.28750213385021567,0.0180012457312065,0.25222034054019554,0.3227839271602358,853,Cognitive Limitation
MEPS,lmtcog,Cognitive Limitation,80-89,2005,0.2815812057229496,0.01757466708663104,0.2471354911928713,0.3160269202530279,864,Cognitive Limitation
MEPS,lmtcog,Cognitive Limitation,80-89,2006,0.31260791609539146,0.017270092702883457,0.2787591563880719,0.346456675802711,944,Cognitive Limitation
MEPS,lmtcog,Cognitive Limitation,80-89,2007,0.2890667956214671,0.01782242388339274,0.25413548669281083,0.32399810455012334,862,Cognitive Limitation
MEPS,lmtcog,Cognitive Limitation,80-89,2008,0.26634751016777514,0.018468793330042553,0.2301493404029782,0.3025456799325721,810,Cognitive Limitation
MEPS,lmtcog,Cognitive Limitation,80-89,2009,0.27899671723728187,0.017320546122194535,0.2450490706452157,0.31294436382934804,947,Cognitive Limitation
MEPS,lmtcog,Cognitive Limitation,80-89,2010,0.26803061825946856,0.016508431262511655,0.23567468754369061,0.30038654897524647,920,Cognitive Limitation
MEPS,lmtcog,Cognitive Limitation,80-89,2011,0.2653709685445883,0.01681409235002516,0.23241595310580856,0.29832598398336807,943,Cognitive Limitation
MEPS,lmtcog,Cognitive Limitation,80-89,2012,0.3008955866151179,0.01748611112510586,0.2666234385802453,0.3351677346499905,972,Cognitive Limitation
MEPS,lmtcog,Cognitive Limitation,80-89,2013,0.3260866117827671,0.019718892276913803,0.287438293104991,0.36473493046054317,870,Cognitive Limitation
MEPS,lmtcog,Cognitive Limitation,80-89,2014,0.3064273230626269,0.019123321033372675,0.26894630257241914,0.3439083435528346,860,Cognitive Limitation
MEPS,lmtcog,Cognitive Limitation,80-89,2015,0.2883805098575129,0.01753682706816931,0.2540089604007939,0.3227520593142319,952,Cognitive Limitation
MEPS,lmtcog,Cognitive Limitation,80-89,2016,0.3126543889758454,0.017148057241550278,0.2790448143775756,0.3462639635741152,1023,Cognitive Limitation
MEPS,lmtcog,Cognitive Limitation,80-89,2017,0.21835253494446735,0.015056943598512517,0.1888414677741319,0.2478636021148028,1038,Cognitive Limitation
MEPS,lmtcog,Cognitive Limitation,80-89,2018,0.23077219808468458,0.014567322096467068,0.2022207714244146,0.2593236247449545,1137,Cognitive Limitation
MEPS,lmtcog,Cognitive Limitation,80-89,2019,0.205701725397402,0.013850998136952432,0.17855426789904386,0.23284918289576015,1072,Cognitive Limitation
MEPS,lmtcog,Cognitive Limitation,80-89,2020,0.25900719766646996,0.016101958069804523,0.227447939769079,0.2905664555638609,986,Cognitive Limitation
MEPS,lmtcog,Cognitive Limitation,80-89,2021,0.20723569485438234,0.01536499157596019,0.17712086474273905,0.23735052496602563,1120,Cognitive Limitation
MEPS,lmtcog,Cognitive Limitation,80-89,2022,0.1808114686985432,0.016494138321485552,0.1484835516324096,0.2131393857646768,876,Cognitive Limitation
MEPS,lmtcog,Cognitive Limitation,80-89,2023,0.1645780184574789,0.018385679229796458,0.12854274933577176,0.20061328757918606,765,Cognitive Limitation
