survey,year,coefficient,se,t_value,p_value,ci_lower,ci_upper,marginal_effect,marginal_se,n_unweighted
NHANES,2001.5,-0.017876,0.002301,-7.76976,2e-6,-0.02281,-0.012941,-0.023435,0.003016,5136
NHANES,2003.5,-0.024055,0.002388,-10.073029,0,-0.029177,-0.018933,-0.032924,0.003269,4845
NHANES,2005.5,-0.016748,0.002413,-6.940755,7e-6,-0.021923,-0.011573,-0.022519,0.003244,4878
NHANES,2007.5,-0.023146,0.002469,-9.374262,0,-0.028409,-0.017883,-0.031372,0.003347,5503
NHANES,2009.5,-0.010965,0.002725,-4.024258,0.001104,-0.016772,-0.005157,-0.015927,0.003958,5617
NHANES,2011.5,-0.017796,0.00172,-10.349386,0,-0.021441,-0.014151,-0.023704,0.00229,4990
NHANES,2013.5,-0.013813,0.002919,-4.732338,3.21e-4,-0.020073,-0.007553,-0.02119,0.004478,5443
NHANES,2015.5,-0.009069,0.003321,-2.730795,0.016246,-0.016191,-0.001946,-0.013271,0.00486,5214
NHANES,2017.5,-0.006142,0.00396,-1.551175,0.143167,-0.014635,0.00235,-0.009403,0.006062,5135
