"period","estimate","std_error","ci_lower_90","ci_upper_90"
1999,0.0709987193284157,0.0545872730555755,-0.0133115884773792,0.155389055144765
2003,0.0176634567003106,0.0545964717615725,-0.0674585332941992,0.100991959190904
2007,-0.0835964550417454,0.0543762459665391,-0.169322894911065,-0.000506954893357103
2011,-0.053940834869112,0.0544305019039501,-0.139885246968593,0.0288717628050676
2015,-0.0841343914583515,0.0543978461390141,-0.169822892552021,-0.000969986503201337
2019,0.130659589934081,0.0548899782766526,0.0462903241167955,0.214576772891059
NA,0.0178644689782204,0.0243810026756418,0.00400997851087208,0.0495989782076217
