"year","age_group","stratum","mean_srh","n","dataset"
2000,"30-39","NH-Asian/PI",3.71046278761879,78,"MEPS"
2000,"30-39","Hispanic",3.53441444323147,838,"MEPS"
2000,"40-49","NH-White",3.65012048205932,2005,"MEPS"
2000,"40-49","NH-Black",3.40286205849506,421,"MEPS"
2000,"40-49","NH-AIAN",3.30576249154482,22,"MEPS"
2000,"40-49","NH-Asian/PI",3.56035747329591,71,"MEPS"
2000,"40-49","Hispanic",3.27382409694844,688,"MEPS"
2000,"50-59","NH-White",3.50321711722291,1639,"MEPS"
2000,"50-59","NH-Black",3.19915495499107,320,"MEPS"
2000,"50-59","NH-AIAN",3.07540532416172,11,"MEPS"
2000,"50-59","NH-Asian/PI",3.55491302921145,57,"MEPS"
2000,"50-59","Hispanic",3.01984314801468,403,"MEPS"
2000,"60-69","NH-White",3.31205537158276,1100,"MEPS"
2000,"60-69","NH-Black",3.01399165309643,204,"MEPS"
2000,"60-69","NH-AIAN",4.50646651857974,3,"MEPS"
2000,"60-69","NH-Asian/PI",3.33036497905751,28,"MEPS"
2000,"60-69","Hispanic",2.78711473061631,217,"MEPS"
2000,"70-79","NH-White",3.02618372389076,935,"MEPS"
2000,"70-79","NH-Black",2.84964026707356,139,"MEPS"
2000,"70-79","NH-AIAN",2.37291836621378,5,"MEPS"
2000,"70-79","NH-Asian/PI",2.96465878461665,20,"MEPS"
2000,"70-79","Hispanic",2.74433436579693,130,"MEPS"
2000,"80-89","NH-White",2.77960670542699,446,"MEPS"
2000,"80-89","NH-Black",2.66845470250252,63,"MEPS"
2000,"80-89","NH-AIAN",2.45932972975138,2,"MEPS"
2000,"80-89","NH-Asian/PI",3.19588123365187,5,"MEPS"
2000,"80-89","Hispanic",2.41215301911682,38,"MEPS"
2001,"18-29","NH-White",3.92607926324454,2115,"MEPS"
2001,"18-29","NH-Black",3.79160160607233,640,"MEPS"
2001,"18-29","NH-AIAN",3.62961901678359,36,"MEPS"
2001,"18-29","NH-Asian/PI",3.99083864746613,165,"MEPS"
2001,"18-29","Hispanic",3.71130858940928,1277,"MEPS"
2001,"30-39","NH-White",3.81736182379864,2357,"MEPS"
2001,"30-39","NH-Black",3.70051846455983,571,"MEPS"
2001,"30-39","NH-AIAN",3.72855847036727,21,"MEPS"
2001,"30-39","NH-Asian/PI",3.88568800125721,123,"MEPS"
2001,"30-39","Hispanic",3.54866443112667,1026,"MEPS"
2001,"40-49","NH-White",3.66963322113642,2814,"MEPS"
2001,"40-49","NH-Black",3.41651472666991,547,"MEPS"
2001,"40-49","NH-AIAN",2.8299257441144,43,"MEPS"
2001,"40-49","NH-Asian/PI",3.46116393029187,128,"MEPS"
2001,"40-49","Hispanic",3.30630168725479,825,"MEPS"
2001,"50-59","NH-White",3.55221422886592,2266,"MEPS"
2001,"50-59","NH-Black",3.18986598156854,437,"MEPS"
2001,"50-59","NH-AIAN",2.84404042632883,21,"MEPS"
2001,"50-59","NH-Asian/PI",3.39004000104192,85,"MEPS"
2001,"50-59","Hispanic",3.16079086089463,536,"MEPS"
2001,"60-69","NH-White",3.32769236362072,1498,"MEPS"
2001,"60-69","NH-Black",3.00169244347365,281,"MEPS"
2001,"60-69","NH-AIAN",3.20620723341985,12,"MEPS"
2001,"60-69","NH-Asian/PI",3.58417536700833,52,"MEPS"
2001,"60-69","Hispanic",2.87095791751747,322,"MEPS"
2001,"70-79","NH-White",3.07598446920998,1235,"MEPS"
2001,"70-79","NH-Black",2.80437161212234,163,"MEPS"
2001,"70-79","NH-AIAN",2.57273372548759,11,"MEPS"
2001,"70-79","NH-Asian/PI",2.86770296516204,38,"MEPS"
2001,"70-79","Hispanic",2.60260939479166,176,"MEPS"
2001,"80-89","NH-White",2.8733952476024,687,"MEPS"
2001,"80-89","NH-Black",2.77978545165426,85,"MEPS"
2001,"80-89","NH-AIAN",1.83251784572682,4,"MEPS"
2001,"80-89","NH-Asian/PI",3.06206755057836,6,"MEPS"
2001,"80-89","Hispanic",2.46412866015048,71,"MEPS"
2002,"18-29","NH-White",3.9955868741557,2363,"MEPS"
2002,"18-29","NH-Black",3.85959562770516,744,"MEPS"
2002,"18-29","NH-AIAN",3.83910739054532,45,"MEPS"
2002,"18-29","NH-Asian/PI",3.97372239059903,241,"MEPS"
2002,"18-29","Hispanic",3.74285131308144,1582,"MEPS"
2002,"18-29","Other",3.85281057003112,63,"MEPS"
2002,"30-39","NH-White",3.84199697697639,2549,"MEPS"
2002,"30-39","NH-Black",3.78409475569676,636,"MEPS"
2002,"30-39","NH-AIAN",3.57689038226044,26,"MEPS"
2002,"30-39","NH-Asian/PI",3.76871943696069,205,"MEPS"
2002,"30-39","Hispanic",3.60570099955752,1320,"MEPS"
2002,"30-39","Other",3.51531480318258,46,"MEPS"
2002,"40-49","NH-White",3.65868042160079,3002,"MEPS"
2002,"40-49","NH-Black",3.41532963945791,693,"MEPS"
2002,"40-49","NH-AIAN",3.29030737111633,58,"MEPS"
2002,"40-49","NH-Asian/PI",3.50515227677497,184,"MEPS"
2002,"40-49","Hispanic",3.41935939017972,1007,"MEPS"
2002,"40-49","Other",3.35948123519456,46,"MEPS"
2002,"50-59","NH-White",3.55969647203196,2527,"MEPS"
2002,"50-59","NH-Black",3.04759715897637,546,"MEPS"
2002,"50-59","NH-AIAN",3.10003016919098,23,"MEPS"
2002,"50-59","NH-Asian/PI",3.34133438985431,147,"MEPS"
2002,"50-59","Hispanic",3.07108693812618,624,"MEPS"
2002,"50-59","Other",2.91972935834894,34,"MEPS"
2002,"60-69","NH-White",3.3556282736523,1713,"MEPS"
2002,"60-69","NH-Black",2.92979816051824,342,"MEPS"
2002,"60-69","NH-AIAN",3.25032275867533,18,"MEPS"
2002,"60-69","NH-Asian/PI",3.17549081981569,78,"MEPS"
2002,"60-69","Hispanic",2.82097206837669,340,"MEPS"
2002,"60-69","Other",2.95204412462332,27,"MEPS"
2002,"70-79","NH-White",3.09192894596084,1341,"MEPS"
2002,"70-79","NH-Black",2.66013584960997,199,"MEPS"
2002,"70-79","NH-AIAN",2.77823619809118,10,"MEPS"
2002,"70-79","NH-Asian/PI",2.90791591444943,47,"MEPS"
2002,"70-79","Hispanic",2.83011088545082,223,"MEPS"
2002,"70-79","Other",2.5361788118089,15,"MEPS"
2002,"80-89","NH-White",2.86321985158126,755,"MEPS"
2002,"80-89","NH-Black",2.43178246957699,110,"MEPS"
2002,"80-89","NH-AIAN",2.80834373538617,4,"MEPS"
2002,"80-89","NH-Asian/PI",2.49515228486593,17,"MEPS"
2002,"80-89","Hispanic",2.45166602756506,88,"MEPS"
2002,"80-89","Other",2.53863526930949,5,"MEPS"
2003,"18-29","NH-White",4.02570059064382,2033,"MEPS"
2003,"18-29","NH-Black",3.87066650001248,718,"MEPS"
2003,"18-29","NH-AIAN",3.95223429909856,29,"MEPS"
2003,"18-29","NH-Asian/PI",4.03230831702488,224,"MEPS"
2003,"18-29","Hispanic",3.81040950247655,1452,"MEPS"
2003,"18-29","Other",3.54164581382396,57,"MEPS"
2003,"30-39","NH-White",3.85313196157008,2005,"MEPS"
2003,"30-39","NH-Black",3.71915240392064,549,"MEPS"
2003,"30-39","NH-AIAN",3.71612707321842,22,"MEPS"
2003,"30-39","NH-Asian/PI",3.83929471124752,201,"MEPS"
2003,"30-39","Hispanic",3.70676754381921,1227,"MEPS"
2003,"30-39","Other",3.53453647606208,48,"MEPS"
2003,"40-49","NH-White",3.70479361713414,2407,"MEPS"
2003,"40-49","NH-Black",3.41861985481959,616,"MEPS"
2003,"40-49","NH-AIAN",3.19460093585138,38,"MEPS"
2003,"40-49","NH-Asian/PI",3.61341337393078,193,"MEPS"
2003,"40-49","Hispanic",3.42746405785229,952,"MEPS"
2003,"40-49","Other",3.25523420607834,38,"MEPS"
2003,"50-59","NH-White",3.54081527719691,2059,"MEPS"
2003,"50-59","NH-Black",3.13214951094548,448,"MEPS"
2003,"50-59","NH-AIAN",3.08822004595783,14,"MEPS"
2003,"50-59","NH-Asian/PI",3.47247350280318,165,"MEPS"
2003,"50-59","Hispanic",3.24465624133308,530,"MEPS"
2003,"50-59","Other",2.83745208407793,35,"MEPS"
2003,"60-69","NH-White",3.43269297172056,1405,"MEPS"
2003,"60-69","NH-Black",3.01167538710232,302,"MEPS"
2003,"60-69","NH-AIAN",3.58161217807215,8,"MEPS"
2003,"60-69","NH-Asian/PI",3.0774171961051,82,"MEPS"
2003,"60-69","Hispanic",3.09005159936555,288,"MEPS"
2003,"60-69","Other",3.09428539079587,32,"MEPS"
2003,"70-79","NH-White",3.11571413613138,1166,"MEPS"
2003,"70-79","NH-Black",2.80436310865806,198,"MEPS"
2003,"70-79","NH-AIAN",3.2225136495828,7,"MEPS"
2003,"70-79","NH-Asian/PI",3.34810153389007,33,"MEPS"
2003,"70-79","Hispanic",2.813718914432,230,"MEPS"
2003,"70-79","Other",2.62364730116517,14,"MEPS"
2003,"80-89","NH-White",2.97657702993865,638,"MEPS"
2003,"80-89","NH-Black",2.69311237581366,97,"MEPS"
2003,"80-89","NH-AIAN",2.45898681950653,2,"MEPS"
2003,"80-89","NH-Asian/PI",2.09188865178321,20,"MEPS"
2003,"80-89","Hispanic",2.62919110590417,79,"MEPS"
2003,"80-89","Other",2,1,"MEPS"
2004,"18-29","NH-White",3.97984588286875,2053,"MEPS"
2004,"18-29","NH-Black",3.7655670187443,674,"MEPS"
2004,"18-29","NH-AIAN",3.98015211526512,31,"MEPS"
2004,"18-29","NH-Asian/PI",3.96824129823213,217,"MEPS"
2004,"18-29","Hispanic",3.81684264634446,1446,"MEPS"
2004,"18-29","Other",3.81095583103153,74,"MEPS"
2004,"30-39","NH-White",3.80738161259135,1961,"MEPS"
2004,"30-39","NH-Black",3.72162076867233,573,"MEPS"
2004,"30-39","NH-AIAN",3.10107803376182,15,"MEPS"
2004,"30-39","NH-Asian/PI",4.00293568680023,232,"MEPS"
2004,"30-39","Hispanic",3.71585862506643,1279,"MEPS"
2004,"30-39","Other",3.3911957353842,50,"MEPS"
2004,"40-49","NH-White",3.68073952971853,2319,"MEPS"
2004,"40-49","NH-Black",3.42002613640563,615,"MEPS"
2004,"40-49","NH-AIAN",2.88261241936099,27,"MEPS"
2004,"40-49","NH-Asian/PI",3.79869805861944,195,"MEPS"
2004,"40-49","Hispanic",3.44101264263215,977,"MEPS"
2004,"40-49","Other",3.12972598146702,56,"MEPS"
2004,"50-59","NH-White",3.48183576850017,2119,"MEPS"
2004,"50-59","NH-Black",3.17160867177231,459,"MEPS"
2004,"50-59","NH-AIAN",2.85113640802566,18,"MEPS"
2004,"50-59","NH-Asian/PI",3.36257531772237,158,"MEPS"
2004,"50-59","Hispanic",3.14630570925299,578,"MEPS"
2004,"50-59","Other",2.9952125638183,58,"MEPS"
2004,"60-69","NH-White",3.409266939406,1414,"MEPS"
2004,"60-69","NH-Black",2.96879521531566,274,"MEPS"
2004,"60-69","NH-AIAN",2.75689268128126,6,"MEPS"
2004,"60-69","NH-Asian/PI",3.10918136359445,91,"MEPS"
2004,"60-69","Hispanic",2.92545478100408,304,"MEPS"
2004,"60-69","Other",2.59476271056462,24,"MEPS"
2004,"70-79","NH-White",3.08493804505211,1164,"MEPS"
2004,"70-79","NH-Black",2.91770570126483,201,"MEPS"
2004,"70-79","NH-AIAN",2.81285774452263,9,"MEPS"
2004,"70-79","NH-Asian/PI",3.3568364376739,38,"MEPS"
2004,"70-79","Hispanic",2.62805002805611,210,"MEPS"
2004,"70-79","Other",2.78051444910922,20,"MEPS"
2004,"80-89","NH-White",2.95595011919134,650,"MEPS"
2004,"80-89","NH-Black",2.76816356654964,82,"MEPS"
2004,"80-89","NH-AIAN",3.4405562144229,5,"MEPS"
2004,"80-89","NH-Asian/PI",2.76823860482831,22,"MEPS"
2004,"80-89","Hispanic",2.57184091222658,72,"MEPS"
2004,"80-89","Other",2.41408608554675,7,"MEPS"
2005,"18-29","NH-White",3.99756720460906,1945,"MEPS"
2005,"18-29","NH-Black",3.7792458257152,699,"MEPS"
2005,"18-29","NH-AIAN",3.9519258165865,32,"MEPS"
2005,"18-29","NH-Asian/PI",3.96169073875611,167,"MEPS"
2005,"18-29","Hispanic",3.78600668389763,1426,"MEPS"
2005,"18-29","Other",3.87535269035951,79,"MEPS"
2005,"30-39","NH-White",3.82874267223026,1813,"MEPS"
2005,"30-39","NH-Black",3.67481693044569,583,"MEPS"
2005,"30-39","NH-AIAN",3.85664512761609,18,"MEPS"
2005,"30-39","NH-Asian/PI",3.940522997252,228,"MEPS"
2005,"30-39","Hispanic",3.66620748992154,1274,"MEPS"
2005,"30-39","Other",3.58669045109217,42,"MEPS"
2005,"40-49","NH-White",3.66322664026282,2253,"MEPS"
2005,"40-49","NH-Black",3.42406642080535,670,"MEPS"
2005,"40-49","NH-AIAN",2.57400428543726,24,"MEPS"
2005,"40-49","NH-Asian/PI",3.7620474083734,167,"MEPS"
2005,"40-49","Hispanic",3.43630938028548,947,"MEPS"
2005,"40-49","Other",2.98720550802897,51,"MEPS"
2005,"50-59","NH-White",3.51108844789577,2188,"MEPS"
2005,"50-59","NH-Black",3.0523949030636,499,"MEPS"
2005,"50-59","NH-AIAN",2.74807698741849,21,"MEPS"
2005,"50-59","NH-Asian/PI",3.31729773936306,157,"MEPS"
2005,"50-59","Hispanic",3.09308187140245,618,"MEPS"
2005,"50-59","Other",3.12305696291325,53,"MEPS"
2005,"60-69","NH-White",3.36444995129095,1446,"MEPS"
2005,"60-69","NH-Black",3.04171539604755,318,"MEPS"
2005,"60-69","NH-AIAN",3.14214633248613,13,"MEPS"
2005,"60-69","NH-Asian/PI",3.64710993892188,83,"MEPS"
2005,"60-69","Hispanic",2.88261056355509,298,"MEPS"
2005,"60-69","Other",2.51840264939572,18,"MEPS"
2005,"70-79","NH-White",3.14052116434185,1064,"MEPS"
2005,"70-79","NH-Black",2.74144171897759,199,"MEPS"
2005,"70-79","NH-AIAN",3.09694139517385,10,"MEPS"
2005,"70-79","NH-Asian/PI",3.02143314755588,53,"MEPS"
2005,"70-79","Hispanic",2.73253415125183,201,"MEPS"
2005,"70-79","Other",2.88312249735948,18,"MEPS"
2005,"80-89","NH-White",2.99149672035338,637,"MEPS"
2005,"80-89","NH-Black",2.6393249205323,106,"MEPS"
2005,"80-89","NH-AIAN",3,3,"MEPS"
2005,"80-89","NH-Asian/PI",3.2204039078456,19,"MEPS"
2005,"80-89","Hispanic",2.3302003762814,77,"MEPS"
2005,"80-89","Other",2.77310285543192,8,"MEPS"
2006,"18-29","NH-White",3.98776872529391,1766,"MEPS"
2006,"18-29","NH-Black",3.86898866292017,759,"MEPS"
2006,"18-29","NH-AIAN",3.73940377599578,33,"MEPS"
2006,"18-29","NH-Asian/PI",3.92941951501815,164,"MEPS"
2006,"18-29","Hispanic",3.79080567555794,1348,"MEPS"
2006,"18-29","Other",3.62884776272198,83,"MEPS"
2006,"30-39","NH-White",3.85912939160811,1777,"MEPS"
2006,"30-39","NH-Black",3.68908790877306,597,"MEPS"
2006,"30-39","NH-AIAN",3.48980536583009,27,"MEPS"
2006,"30-39","NH-Asian/PI",3.86974489430955,186,"MEPS"
2006,"30-39","Hispanic",3.70356846734286,1232,"MEPS"
2006,"30-39","Other",3.64779807612494,46,"MEPS"
2006,"40-49","NH-White",3.65038528196715,2246,"MEPS"
2006,"40-49","NH-Black",3.39526406293626,686,"MEPS"
2006,"40-49","NH-AIAN",2.93000714442702,16,"MEPS"
2006,"40-49","NH-Asian/PI",3.66277350267694,171,"MEPS"
2006,"40-49","Hispanic",3.35348763424997,963,"MEPS"
2006,"40-49","Other",3.22236314427287,41,"MEPS"
2006,"50-59","NH-White",3.50911381525153,2228,"MEPS"
2006,"50-59","NH-Black",3.09397676631537,592,"MEPS"
2006,"50-59","NH-AIAN",3.38297855823816,18,"MEPS"
2006,"50-59","NH-Asian/PI",3.38122119133073,155,"MEPS"
2006,"50-59","Hispanic",3.15125939325871,662,"MEPS"
2006,"50-59","Other",3.01363408198858,45,"MEPS"
2006,"60-69","NH-White",3.37271854129711,1524,"MEPS"
2006,"60-69","NH-Black",3.03360596640247,339,"MEPS"
2006,"60-69","NH-AIAN",3.21530693138061,21,"MEPS"
2006,"60-69","NH-Asian/PI",3.47158378698265,95,"MEPS"
2006,"60-69","Hispanic",2.85828925205669,322,"MEPS"
2006,"60-69","Other",3.20045974221915,26,"MEPS"
2006,"70-79","NH-White",3.21519578931586,1021,"MEPS"
2006,"70-79","NH-Black",3.03657119879634,231,"MEPS"
2006,"70-79","NH-AIAN",2.87674830844185,5,"MEPS"
2006,"70-79","NH-Asian/PI",3.17905754016613,66,"MEPS"
2006,"70-79","Hispanic",2.66317451716601,207,"MEPS"
2006,"70-79","Other",3.05265481920278,16,"MEPS"
2006,"80-89","NH-White",2.95178678874196,652,"MEPS"
2006,"80-89","NH-Black",2.60963506404433,124,"MEPS"
2006,"80-89","NH-AIAN",2.73426095596825,4,"MEPS"
2006,"80-89","NH-Asian/PI",2.74930774086977,30,"MEPS"
2006,"80-89","Hispanic",2.55616125323693,106,"MEPS"
2006,"80-89","Other",2.14724811231126,4,"MEPS"
2007,"18-29","NH-White",4.03394158032346,1689,"MEPS"
2007,"18-29","NH-Black",3.81373839432896,689,"MEPS"
2007,"18-29","NH-AIAN",4.09723449896248,23,"MEPS"
2007,"18-29","NH-Asian/PI",3.9280156588207,201,"MEPS"
2007,"18-29","Hispanic",3.8583310032571,1184,"MEPS"
2007,"18-29","Other",3.69250766549429,70,"MEPS"
2007,"30-39","NH-White",3.81172473902793,1652,"MEPS"
2007,"30-39","NH-Black",3.67818409188205,520,"MEPS"
2007,"30-39","NH-AIAN",3.26366930219219,16,"MEPS"
2007,"30-39","NH-Asian/PI",3.9233854878589,213,"MEPS"
2007,"30-39","Hispanic",3.71480906810018,1058,"MEPS"
2007,"30-39","Other",3.5027473494359,47,"MEPS"
2007,"40-49","NH-White",3.67280922652948,1993,"MEPS"
2007,"40-49","NH-Black",3.50018746120986,579,"MEPS"
2007,"40-49","NH-AIAN",3.12919179671435,13,"MEPS"
2007,"40-49","NH-Asian/PI",3.71156969550134,185,"MEPS"
2007,"40-49","Hispanic",3.44939077935877,869,"MEPS"
2007,"40-49","Other",3.52056028194303,42,"MEPS"
2007,"50-59","NH-White",3.52743032874617,2014,"MEPS"
2007,"50-59","NH-Black",3.22080254052045,537,"MEPS"
2007,"50-59","NH-AIAN",3.31037321241411,12,"MEPS"
2007,"50-59","NH-Asian/PI",3.37744174181208,175,"MEPS"
2007,"50-59","Hispanic",3.16299230105945,588,"MEPS"
2007,"50-59","Other",3.29487031704369,33,"MEPS"
2007,"60-69","NH-White",3.36860967236159,1503,"MEPS"
2007,"60-69","NH-Black",3.16426640737889,315,"MEPS"
2007,"60-69","NH-AIAN",3.38776036312051,12,"MEPS"
2007,"60-69","NH-Asian/PI",3.3347860894045,96,"MEPS"
2007,"60-69","Hispanic",3.06415568012121,292,"MEPS"
2007,"60-69","Other",3.19456311030141,29,"MEPS"
2007,"70-79","NH-White",3.19007427720373,872,"MEPS"
2007,"70-79","NH-Black",3.02353920490283,228,"MEPS"
2007,"70-79","NH-AIAN",3.1895653686867,7,"MEPS"
2007,"70-79","NH-Asian/PI",3.01680734651653,78,"MEPS"
2007,"70-79","Hispanic",2.75994725272074,173,"MEPS"
2007,"70-79","Other",2.45238560648599,16,"MEPS"
2007,"80-89","NH-White",2.99424999966083,601,"MEPS"
2007,"80-89","NH-Black",2.68031341734133,108,"MEPS"
2007,"80-89","NH-AIAN",4,1,"MEPS"
2007,"80-89","NH-Asian/PI",2.45195873263873,39,"MEPS"
2007,"80-89","Hispanic",2.42149454972752,98,"MEPS"
2007,"80-89","Other",2.4163586994388,2,"MEPS"
2008,"18-29","NH-White",4.02490895265894,1793,"MEPS"
2008,"18-29","NH-Black",3.88678434452133,882,"MEPS"
2008,"18-29","NH-AIAN",3.23725453209546,22,"MEPS"
2008,"18-29","NH-Asian/PI",3.95405646810752,271,"MEPS"
2008,"18-29","Hispanic",3.8514483312515,1490,"MEPS"
2008,"18-29","Other",3.68042475680043,90,"MEPS"
2008,"30-39","NH-White",3.82587597290034,1537,"MEPS"
2008,"30-39","NH-Black",3.64734278010989,685,"MEPS"
2008,"30-39","NH-AIAN",3.22854201472178,13,"MEPS"
2008,"30-39","NH-Asian/PI",3.87981936764501,318,"MEPS"
2008,"30-39","Hispanic",3.70298904454707,1235,"MEPS"
2008,"30-39","Other",3.71620679317237,57,"MEPS"
2008,"40-49","NH-White",3.61553341076293,1807,"MEPS"
2008,"40-49","NH-Black",3.49330470745213,706,"MEPS"
2008,"40-49","NH-AIAN",2.91083359511894,22,"MEPS"
2008,"40-49","NH-Asian/PI",3.66794010835302,281,"MEPS"
2008,"40-49","Hispanic",3.45430751637759,1069,"MEPS"
2008,"40-49","Other",3.25042666354741,55,"MEPS"
2008,"50-59","NH-White",3.4947790897844,1875,"MEPS"
2008,"50-59","NH-Black",3.26718885038471,672,"MEPS"
2008,"50-59","NH-AIAN",2.30688650657159,12,"MEPS"
2008,"50-59","NH-Asian/PI",3.33728802020579,240,"MEPS"
2008,"50-59","Hispanic",3.18421274053593,688,"MEPS"
2008,"50-59","Other",3.3556173095313,46,"MEPS"
2008,"60-69","NH-White",3.36697364158072,1409,"MEPS"
2008,"60-69","NH-Black",3.10665096346501,419,"MEPS"
2008,"60-69","NH-AIAN",2.97920605400281,16,"MEPS"
2008,"60-69","NH-Asian/PI",3.17756633848085,110,"MEPS"
2008,"60-69","Hispanic",2.99321170013768,326,"MEPS"
2008,"60-69","Other",3.37720571320497,30,"MEPS"
2008,"70-79","NH-White",3.26397355787261,826,"MEPS"
2008,"70-79","NH-Black",2.86373430814946,222,"MEPS"
2008,"70-79","NH-AIAN",3.43993711355812,6,"MEPS"
2008,"70-79","NH-Asian/PI",2.95469085215483,92,"MEPS"
2008,"70-79","Hispanic",3.002533736152,185,"MEPS"
2008,"70-79","Other",2.95205457965465,18,"MEPS"
2008,"80-89","NH-White",2.97686776351737,543,"MEPS"
2008,"80-89","NH-Black",2.65711189175656,127,"MEPS"
2008,"80-89","NH-Asian/PI",2.77002530681308,38,"MEPS"
2008,"80-89","Hispanic",2.7612101367968,87,"MEPS"
2008,"80-89","Other",3.75674370703643,3,"MEPS"
2009,"18-29","NH-White",3.92833919384613,1853,"MEPS"
2009,"18-29","NH-Black",3.8355067673397,1040,"MEPS"
2009,"18-29","NH-AIAN",3.49843957226711,28,"MEPS"
2009,"18-29","NH-Asian/PI",4.06006002804554,338,"MEPS"
2009,"18-29","Hispanic",3.82343274858388,1666,"MEPS"
2009,"18-29","Other",3.78127461645948,92,"MEPS"
2009,"30-39","NH-White",3.79130581451981,1729,"MEPS"
2009,"30-39","NH-Black",3.64270299312281,750,"MEPS"
2009,"30-39","NH-AIAN",3.67222591761035,14,"MEPS"
2009,"30-39","NH-Asian/PI",3.92062769120023,374,"MEPS"
2009,"30-39","Hispanic",3.65930984436911,1423,"MEPS"
2009,"30-39","Other",3.73160450907988,67,"MEPS"
2009,"40-49","NH-White",3.63578772386757,1909,"MEPS"
2009,"40-49","NH-Black",3.44430783124012,834,"MEPS"
2009,"40-49","NH-AIAN",3.0907287759497,20,"MEPS"
2009,"40-49","NH-Asian/PI",3.74412941048472,333,"MEPS"
2009,"40-49","Hispanic",3.37347251423255,1275,"MEPS"
2009,"40-49","Other",3.39961515192188,50,"MEPS"
2009,"50-59","NH-White",3.49839139296393,2029,"MEPS"
2009,"50-59","NH-Black",3.21437393016407,830,"MEPS"
2009,"50-59","NH-AIAN",2.90283511254327,18,"MEPS"
2009,"50-59","NH-Asian/PI",3.4505721228486,271,"MEPS"
2009,"50-59","Hispanic",3.16633932469948,866,"MEPS"
2009,"50-59","Other",3.53919958585634,48,"MEPS"
2009,"60-69","NH-White",3.42217759488265,1519,"MEPS"
2009,"60-69","NH-Black",3.08640675488797,523,"MEPS"
2009,"60-69","NH-AIAN",3.22586020773675,23,"MEPS"
2009,"60-69","NH-Asian/PI",3.23294099089138,152,"MEPS"
2009,"60-69","Hispanic",3.08551271865471,437,"MEPS"
2009,"60-69","Other",3.30560244577477,29,"MEPS"
2009,"70-79","NH-White",3.24189640269318,876,"MEPS"
2009,"70-79","NH-Black",2.85515351124082,236,"MEPS"
2009,"70-79","NH-AIAN",2.80140603471538,6,"MEPS"
2009,"70-79","NH-Asian/PI",3.15643252086219,99,"MEPS"
2009,"70-79","Hispanic",2.74644123928576,206,"MEPS"
2009,"70-79","Other",2.8328312266795,10,"MEPS"
2009,"80-89","NH-White",3.0320821692946,612,"MEPS"
2009,"80-89","NH-Black",2.64020274898572,161,"MEPS"
2009,"80-89","NH-AIAN",2,1,"MEPS"
2009,"80-89","NH-Asian/PI",2.93794177659935,59,"MEPS"
2009,"80-89","Hispanic",2.69727065045525,89,"MEPS"
2009,"80-89","Other",2.81922518521589,7,"MEPS"
2010,"18-29","NH-White",3.99579280391154,1647,"MEPS"
2010,"18-29","NH-Black",3.85547362062939,910,"MEPS"
2010,"18-29","NH-AIAN",3.96731852778174,25,"MEPS"
2010,"18-29","NH-Asian/PI",4.02571169609224,354,"MEPS"
2010,"18-29","Hispanic",3.87446758858635,1345,"MEPS"
2010,"18-29","Other",3.81575382112995,71,"MEPS"
2010,"30-39","NH-White",3.75902624677859,1570,"MEPS"
2010,"30-39","NH-Black",3.64038764646155,661,"MEPS"
2010,"30-39","NH-AIAN",3.33513820034636,21,"MEPS"
2010,"30-39","NH-Asian/PI",3.89177018661832,326,"MEPS"
2010,"30-39","Hispanic",3.65662056050274,1221,"MEPS"
2010,"30-39","Other",3.7272059645625,44,"MEPS"
2010,"40-49","NH-White",3.65039456588194,1707,"MEPS"
2010,"40-49","NH-Black",3.41786032583691,719,"MEPS"
2010,"40-49","NH-AIAN",3.26017576165623,13,"MEPS"
2010,"40-49","NH-Asian/PI",3.77406461976473,306,"MEPS"
2010,"40-49","Hispanic",3.43882030736555,1089,"MEPS"
2010,"40-49","Other",3.30811040914537,41,"MEPS"
2010,"50-59","NH-White",3.52758121356773,1879,"MEPS"
2010,"50-59","NH-Black",3.20337945901745,768,"MEPS"
2010,"50-59","NH-AIAN",2.94640416286189,20,"MEPS"
2010,"50-59","NH-Asian/PI",3.45871306951639,278,"MEPS"
2010,"50-59","Hispanic",3.24220583083667,686,"MEPS"
2010,"50-59","Other",3.23973726737462,47,"MEPS"
2010,"60-69","NH-White",3.45725780429832,1515,"MEPS"
2010,"60-69","NH-Black",3.12289162021727,432,"MEPS"
2010,"60-69","NH-AIAN",3.45224053407715,15,"MEPS"
2010,"60-69","NH-Asian/PI",3.12729894414106,171,"MEPS"
2010,"60-69","Hispanic",3.03767589764546,363,"MEPS"
2010,"60-69","Other",3.75912922219021,31,"MEPS"
2010,"70-79","NH-White",3.25016708497057,869,"MEPS"
2010,"70-79","NH-Black",2.81376410150893,227,"MEPS"
2010,"70-79","NH-AIAN",3.01352121320886,6,"MEPS"
2010,"70-79","NH-Asian/PI",3.0815168894377,91,"MEPS"
2010,"70-79","Hispanic",2.81184600127655,195,"MEPS"
2010,"70-79","Other",2.60780496660084,7,"MEPS"
2010,"80-89","NH-White",2.95705196638725,610,"MEPS"
2010,"80-89","NH-Black",2.87440716075128,136,"MEPS"
2010,"80-89","NH-AIAN",2,1,"MEPS"
2010,"80-89","NH-Asian/PI",3.06168001997925,69,"MEPS"
2010,"80-89","Hispanic",2.87697441598198,83,"MEPS"
2010,"80-89","Other",2.58413444560175,6,"MEPS"
2011,"18-29","NH-White",4.01911456460626,1758,"MEPS"
2011,"18-29","NH-Black",3.90069615577436,1038,"MEPS"
2011,"18-29","NH-AIAN",3.60767459401341,27,"MEPS"
