"year","age_group","stratum","mean_srh","n","dataset"
2000,"18-29","Female",3.81900588951092,1633,"MEPS"
2000,"18-29","Male",3.96944630523384,1416,"MEPS"
2000,"30-39","Female",3.67735144732666,1698,"MEPS"
2000,"30-39","Male",3.79007625400387,1488,"MEPS"
2000,"40-49","Female",3.55863929289321,1686,"MEPS"
2000,"40-49","Male",3.60260712502221,1521,"MEPS"
2000,"50-59","Female",3.39585532252413,1302,"MEPS"
2000,"50-59","Male",3.46934282234215,1128,"MEPS"
2000,"60-69","Female",3.19959732983921,835,"MEPS"
2000,"60-69","Male",3.29925281967203,717,"MEPS"
2000,"70-79","Female",2.95382583005114,688,"MEPS"
2000,"70-79","Male",3.0416784765304,541,"MEPS"
2000,"80-89","Female",2.73690037817205,334,"MEPS"
2000,"80-89","Male",2.80074294902087,220,"MEPS"
2001,"18-29","Female",3.80048258263521,2259,"MEPS"
2001,"18-29","Male",3.9385770001332,1974,"MEPS"
2001,"30-39","Female",3.7027122005734,2190,"MEPS"
2001,"30-39","Male",3.8284297757477,1908,"MEPS"
2001,"40-49","Female",3.52526126521436,2313,"MEPS"
2001,"40-49","Male",3.65968794694488,2044,"MEPS"
2001,"50-59","Female",3.44876794624905,1773,"MEPS"
2001,"50-59","Male",3.50139667136539,1572,"MEPS"
2001,"60-69","Female",3.23660849586514,1182,"MEPS"
2001,"60-69","Male",3.30298167539506,983,"MEPS"
2001,"70-79","Female",3.01903078529043,899,"MEPS"
2001,"70-79","Male",3.02170148541114,724,"MEPS"
2001,"80-89","Female",2.81061563951537,562,"MEPS"
2001,"80-89","Male",2.91119436725648,291,"MEPS"
2002,"18-29","Female",3.84639226391735,2712,"MEPS"
2002,"18-29","Male",4.00551740246082,2326,"MEPS"
2002,"30-39","Female",3.74448126364384,2561,"MEPS"
2002,"30-39","Male",3.83545363969794,2221,"MEPS"
2002,"40-49","Female",3.56449433659921,2713,"MEPS"
2002,"40-49","Male",3.614004413747,2277,"MEPS"
2002,"50-59","Female",3.42059977978881,2079,"MEPS"
2002,"50-59","Male",3.47957915552143,1822,"MEPS"
2002,"60-69","Female",3.22370814149919,1384,"MEPS"
2002,"60-69","Male",3.31284670943813,1134,"MEPS"
2002,"70-79","Female",3.01802966789903,1046,"MEPS"
2002,"70-79","Male",3.04788372838163,789,"MEPS"
2002,"80-89","Female",2.81577676931301,645,"MEPS"
2002,"80-89","Male",2.79981836202425,334,"MEPS"
2003,"18-29","Female",3.87897405920872,2418,"MEPS"
2003,"18-29","Male",4.0380701201303,2095,"MEPS"
2003,"30-39","Female",3.76527291155635,2204,"MEPS"
2003,"30-39","Male",3.85140430177718,1848,"MEPS"
2003,"40-49","Female",3.60864674147854,2323,"MEPS"
2003,"40-49","Male",3.64190344768039,1921,"MEPS"
2003,"50-59","Female",3.43591261510667,1749,"MEPS"
2003,"50-59","Male",3.48905135171823,1502,"MEPS"
2003,"60-69","Female",3.36185001680449,1188,"MEPS"
2003,"60-69","Male",3.34292013428958,929,"MEPS"
2003,"70-79","Female",3.0333034579811,972,"MEPS"
2003,"70-79","Male",3.12544112119654,676,"MEPS"
2003,"80-89","Female",3.0025390964453,569,"MEPS"
2003,"80-89","Male",2.78382808085403,268,"MEPS"
2004,"18-29","Female",3.83546331656896,2426,"MEPS"
2004,"18-29","Male",4.00071699134703,2069,"MEPS"
2004,"30-39","Female",3.72239562388201,2208,"MEPS"
2004,"30-39","Male",3.8510811490537,1902,"MEPS"
2004,"40-49","Female",3.58956867012244,2239,"MEPS"
2004,"40-49","Male",3.63641897482868,1950,"MEPS"
2004,"50-59","Female",3.39474140610402,1878,"MEPS"
2004,"50-59","Male",3.41633187098839,1512,"MEPS"
2004,"60-69","Female",3.26917696408353,1170,"MEPS"
2004,"60-69","Male",3.35138783480732,943,"MEPS"
2004,"70-79","Female",3.04826123009292,988,"MEPS"
2004,"70-79","Male",3.03885229703433,654,"MEPS"
2004,"80-89","Female",2.94812608317319,546,"MEPS"
2004,"80-89","Male",2.8883258104868,292,"MEPS"
2005,"18-29","Female",3.84496369484362,2329,"MEPS"
2005,"18-29","Male",4.00484219929422,2019,"MEPS"
2005,"30-39","Female",3.71422147631425,2159,"MEPS"
2005,"30-39","Male",3.86076615657456,1799,"MEPS"
2005,"40-49","Female",3.55119968046795,2190,"MEPS"
2005,"40-49","Male",3.63883524052641,1922,"MEPS"
2005,"50-59","Female",3.38972141696386,1954,"MEPS"
2005,"50-59","Male",3.43075605023406,1582,"MEPS"
2005,"60-69","Female",3.27476446776532,1148,"MEPS"
2005,"60-69","Male",3.32097411409531,1028,"MEPS"
2005,"70-79","Female",3.06006675624887,918,"MEPS"
2005,"70-79","Male",3.09379104721567,627,"MEPS"
2005,"80-89","Female",2.93362084628813,563,"MEPS"
2005,"80-89","Male",2.95198854852792,287,"MEPS"
2006,"18-29","Female",3.8721334714811,2214,"MEPS"
2006,"18-29","Male",3.97268895442479,1939,"MEPS"
2006,"30-39","Female",3.7783277875783,2114,"MEPS"
2006,"30-39","Male",3.83302183662219,1751,"MEPS"
2006,"40-49","Female",3.52451599865628,2256,"MEPS"
2006,"40-49","Male",3.63034670956953,1867,"MEPS"
2006,"50-59","Female",3.39563617698556,2009,"MEPS"
2006,"50-59","Male",3.44009059589815,1691,"MEPS"
2006,"60-69","Female",3.32223236855638,1251,"MEPS"
2006,"60-69","Male",3.28352680518357,1076,"MEPS"
2006,"70-79","Female",3.16208172940783,878,"MEPS"
2006,"70-79","Male",3.15585438732416,668,"MEPS"
2006,"80-89","Female",2.84617914598677,610,"MEPS"
2006,"80-89","Male",2.98421030786466,310,"MEPS"
2007,"18-29","Female",3.89847799068159,2020,"MEPS"
2007,"18-29","Male",4.02451386502545,1836,"MEPS"
2007,"30-39","Female",3.71737110736021,1900,"MEPS"
2007,"30-39","Male",3.83825843053867,1606,"MEPS"
2007,"40-49","Female",3.57554731627515,2038,"MEPS"
2007,"40-49","Male",3.66826569862977,1643,"MEPS"
2007,"50-59","Female",3.42621364023977,1798,"MEPS"
2007,"50-59","Male",3.46385123421007,1561,"MEPS"
2007,"60-69","Female",3.32577115954211,1216,"MEPS"
2007,"60-69","Male",3.3265282251976,1031,"MEPS"
2007,"70-79","Female",3.10385990046262,776,"MEPS"
2007,"70-79","Male",3.15715455338687,598,"MEPS"
2007,"80-89","Female",2.86276813548135,517,"MEPS"
2007,"80-89","Male",3.02462400364794,332,"MEPS"
2008,"18-29","Female",3.87437498984894,2420,"MEPS"
2008,"18-29","Male",4.0438444586988,2128,"MEPS"
2008,"30-39","Female",3.7232785530976,2108,"MEPS"
2008,"30-39","Male",3.83667235358105,1737,"MEPS"
2008,"40-49","Female",3.5424575742092,2143,"MEPS"
2008,"40-49","Male",3.60068036933467,1797,"MEPS"
2008,"50-59","Female",3.4184234122817,1876,"MEPS"
2008,"50-59","Male",3.43469666035221,1657,"MEPS"
2008,"60-69","Female",3.32165512523247,1242,"MEPS"
2008,"60-69","Male",3.29218151970092,1068,"MEPS"
2008,"70-79","Female",3.16284294324736,764,"MEPS"
2008,"70-79","Male",3.23077599836899,585,"MEPS"
2008,"80-89","Female",2.94400674503293,482,"MEPS"
2008,"80-89","Male",2.92776095320636,316,"MEPS"
2009,"18-29","Female",3.80341393000492,2672,"MEPS"
2009,"18-29","Male",3.99043664162691,2345,"MEPS"
2009,"30-39","Female",3.70874813742859,2353,"MEPS"
2009,"30-39","Male",3.80073504524467,2004,"MEPS"
2009,"40-49","Female",3.55178554033266,2414,"MEPS"
2009,"40-49","Male",3.59869913469982,2007,"MEPS"
2009,"50-59","Female",3.41646290226645,2168,"MEPS"
2009,"50-59","Male",3.44276332511854,1894,"MEPS"
2009,"60-69","Female",3.30223315566531,1455,"MEPS"
2009,"60-69","Male",3.41473884977702,1228,"MEPS"
2009,"70-79","Female",3.15934681281987,821,"MEPS"
2009,"70-79","Male",3.16845926720805,612,"MEPS"
2009,"80-89","Female",2.97617798382515,597,"MEPS"
2009,"80-89","Male",2.97962219803163,332,"MEPS"
2010,"18-29","Female",3.87663132659865,2296,"MEPS"
2010,"18-29","Male",4.02613227161264,2056,"MEPS"
2010,"30-39","Female",3.72954146261941,2060,"MEPS"
2010,"30-39","Male",3.73071552580195,1783,"MEPS"
2010,"40-49","Female",3.57040456202587,2089,"MEPS"
2010,"40-49","Male",3.6118846684807,1786,"MEPS"
2010,"50-59","Female",3.43930743813634,2005,"MEPS"
2010,"50-59","Male",3.46682551741344,1673,"MEPS"
2010,"60-69","Female",3.33837750972992,1366,"MEPS"
2010,"60-69","Male",3.42598562765607,1161,"MEPS"
2010,"70-79","Female",3.1720784466635,770,"MEPS"
2010,"70-79","Male",3.16028159245747,625,"MEPS"
2010,"80-89","Female",2.92600064976427,561,"MEPS"
2010,"80-89","Male",2.97729914959299,344,"MEPS"
2011,"18-29","Female",3.91102320669493,2594,"MEPS"
2011,"18-29","Male",4.03899516119651,2316,"MEPS"
2011,"30-39","Female",3.66818244593268,2230,"MEPS"
2011,"30-39","Male",3.75161691203618,1879,"MEPS"
2011,"40-49","Female",3.49764810360701,2202,"MEPS"
2011,"40-49","Male",3.56288878781632,1821,"MEPS"
2011,"50-59","Female",3.44817899848879,2078,"MEPS"
2011,"50-59","Male",3.46674722158309,1846,"MEPS"
2011,"60-69","Female",3.34885036275022,1477,"MEPS"
2011,"60-69","Male",3.43570187240138,1270,"MEPS"
2011,"70-79","Female",3.17681775233949,838,"MEPS"
2011,"70-79","Male",3.19486128812509,678,"MEPS"
2011,"80-89","Female",3.03847496100188,554,"MEPS"
2011,"80-89","Male",2.95815663544127,358,"MEPS"
2012,"18-29","Female",3.87589003562064,2897,"MEPS"
2012,"18-29","Male",4.0300991590682,2682,"MEPS"
2012,"30-39","Female",3.66999301872955,2548,"MEPS"
2012,"30-39","Male",3.75880853340074,2143,"MEPS"
2012,"40-49","Female",3.53369543214477,2408,"MEPS"
2012,"40-49","Male",3.61055092576985,2046,"MEPS"
2012,"50-59","Female",3.44996207150082,2280,"MEPS"
2012,"50-59","Male",3.47860610059451,2101,"MEPS"
2012,"60-69","Female",3.39113330272425,1744,"MEPS"
2012,"60-69","Male",3.40019477361905,1410,"MEPS"
2012,"70-79","Female",3.20372296419985,907,"MEPS"
2012,"70-79","Male",3.25491200226793,698,"MEPS"
2012,"80-89","Female",3.03097604401368,578,"MEPS"
2012,"80-89","Male",2.94190331136029,364,"MEPS"
2013,"18-29","Female",3.88649422967659,2630,"MEPS"
2013,"18-29","Male",4.08330646853836,2480,"MEPS"
2013,"30-39","Female",3.69448961298591,2363,"MEPS"
2013,"30-39","Male",3.78164025290796,1942,"MEPS"
2013,"40-49","Female",3.57873869046297,2211,"MEPS"
2013,"40-49","Male",3.60308705234839,1839,"MEPS"
2013,"50-59","Female",3.44330754722036,2107,"MEPS"
2013,"50-59","Male",3.49953058133511,1870,"MEPS"
2013,"60-69","Female",3.36695530476147,1647,"MEPS"
2013,"60-69","Male",3.37119886588841,1329,"MEPS"
2013,"70-79","Female",3.25931073352178,777,"MEPS"
2013,"70-79","Male",3.24018443049317,664,"MEPS"
2013,"80-89","Female",3.01585821062698,538,"MEPS"
2013,"80-89","Male",3.14827409660804,320,"MEPS"
2014,"18-29","Female",3.92620567152256,2369,"MEPS"
2014,"18-29","Male",4.07239075587455,2168,"MEPS"
2014,"30-39","Female",3.73647464328716,2181,"MEPS"
2014,"30-39","Male",3.87263424570372,1795,"MEPS"
2014,"40-49","Female",3.61019926332024,1942,"MEPS"
2014,"40-49","Male",3.67019126119557,1644,"MEPS"
2014,"50-59","Female",3.40589756495169,2023,"MEPS"
2014,"50-59","Male",3.49324752008751,1715,"MEPS"
2014,"60-69","Female",3.38185494798929,1523,"MEPS"
2014,"60-69","Male",3.41004085083992,1206,"MEPS"
2014,"70-79","Female",3.26648086221103,775,"MEPS"
2014,"70-79","Male",3.28216845165024,675,"MEPS"
2014,"80-89","Female",3.04202985310463,535,"MEPS"
2014,"80-89","Male",3.09119350393212,311,"MEPS"
2015,"18-29","Female",3.90208397803076,2277,"MEPS"
2015,"18-29","Male",4.03725286893693,2144,"MEPS"
2015,"30-39","Female",3.7421086635204,2161,"MEPS"
2015,"30-39","Male",3.88175384911058,1828,"MEPS"
2015,"40-49","Female",3.58432590480554,1994,"MEPS"
2015,"40-49","Male",3.64606367037232,1667,"MEPS"
2015,"50-59","Female",3.44864648829552,2098,"MEPS"
2015,"50-59","Male",3.4686892874024,1782,"MEPS"
2015,"60-69","Female",3.40712402022846,1548,"MEPS"
2015,"60-69","Male",3.36840885929952,1259,"MEPS"
2015,"70-79","Female",3.33665473961957,867,"MEPS"
2015,"70-79","Male",3.29785675223581,733,"MEPS"
2015,"80-89","Female",3.08527238049744,590,"MEPS"
2015,"80-89","Male",3.15822283452815,344,"MEPS"
2016,"18-29","Female",3.94473729551211,2144,"MEPS"
2016,"18-29","Male",4.01316436079359,2107,"MEPS"
2016,"30-39","Female",3.75928176672222,2127,"MEPS"
2016,"30-39","Male",3.81183598467158,1759,"MEPS"
2016,"40-49","Female",3.58138678590132,2041,"MEPS"
2016,"40-49","Male",3.67045154525013,1668,"MEPS"
2016,"50-59","Female",3.49161243341916,2058,"MEPS"
2016,"50-59","Male",3.5111335544408,1708,"MEPS"
2016,"60-69","Female",3.38902966243013,1613,"MEPS"
2016,"60-69","Male",3.38999370344644,1368,"MEPS"
2016,"70-79","Female",3.33228069952426,968,"MEPS"
2016,"70-79","Male",3.30320636621653,773,"MEPS"
2016,"80-89","Female",3.0845534985746,602,"MEPS"
2016,"80-89","Male",3.14692726147799,402,"MEPS"
2017,"18-29","Female",3.95293819544766,1918,"MEPS"
2017,"18-29","Male",4.10493912454379,1814,"MEPS"
2017,"30-39","Female",3.78646670375643,1923,"MEPS"
2017,"30-39","Male",3.90809298708985,1602,"MEPS"
2017,"40-49","Female",3.62150280241657,1837,"MEPS"
2017,"40-49","Male",3.74862337145874,1565,"MEPS"
2017,"50-59","Female",3.48591254920183,1932,"MEPS"
2017,"50-59","Male",3.49372875043587,1585,"MEPS"
2017,"60-69","Female",3.4373359573508,1665,"MEPS"
2017,"60-69","Male",3.41652073263953,1407,"MEPS"
2017,"70-79","Female",3.32956856347312,1048,"MEPS"
2017,"70-79","Male",3.30980648774654,869,"MEPS"
2017,"80-89","Female",3.07552768693851,602,"MEPS"
2017,"80-89","Male",2.9767721784879,396,"MEPS"
2018,"18-29","Female",3.98627217589757,1672,"MEPS"
2018,"18-29","Male",4.10412910653848,1503,"MEPS"
2018,"30-39","Female",3.84186198377493,1755,"MEPS"
2018,"30-39","Male",3.88965770216748,1490,"MEPS"
2018,"40-49","Female",3.64234423323732,1572,"MEPS"
2018,"40-49","Male",3.74275432981647,1393,"MEPS"
2018,"50-59","Female",3.53741317826232,1742,"MEPS"
2018,"50-59","Male",3.5020511213437,1474,"MEPS"
2018,"60-69","Female",3.42182103099454,1723,"MEPS"
2018,"60-69","Male",3.43255325748506,1466,"MEPS"
2018,"70-79","Female",3.32778388657528,1137,"MEPS"
2018,"70-79","Male",3.35801728866841,983,"MEPS"
2018,"80-89","Female",3.00898522474474,643,"MEPS"
2018,"80-89","Male",2.98791314946987,445,"MEPS"
2019,"18-29","Female",3.93656199567579,1390,"MEPS"
2019,"18-29","Male",4.08061994073813,1337,"MEPS"
2019,"30-39","Female",3.87819756200859,1521,"MEPS"
2019,"30-39","Male",3.87565563665437,1272,"MEPS"
2019,"40-49","Female",3.63823476125584,1461,"MEPS"
2019,"40-49","Male",3.72060777858831,1225,"MEPS"
2019,"50-59","Female",3.48980148620809,1594,"MEPS"
2019,"50-59","Male",3.51593574263193,1346,"MEPS"
2019,"60-69","Female",3.39280809352328,1632,"MEPS"
2019,"60-69","Male",3.41989620805804,1435,"MEPS"
2019,"70-79","Female",3.34078613445508,1120,"MEPS"
2019,"70-79","Male",3.32391336109363,944,"MEPS"
2019,"80-89","Female",3.02033728959197,597,"MEPS"
2019,"80-89","Male",3.11317126799194,408,"MEPS"
2020,"18-29","Female",3.92547131383974,900,"MEPS"
2020,"18-29","Male",4.09309139468702,821,"MEPS"
2020,"30-39","Female",3.79826021283661,1097,"MEPS"
2020,"30-39","Male",3.93274872263193,901,"MEPS"
2020,"40-49","Female",3.60635832041986,1082,"MEPS"
2020,"40-49","Male",3.65579040458291,904,"MEPS"
2020,"50-59","Female",3.47309730911004,1311,"MEPS"
2020,"50-59","Male",3.56558709509675,1051,"MEPS"
2020,"60-69","Female",3.4324283711269,1531,"MEPS"
2020,"60-69","Male",3.39255005391081,1275,"MEPS"
2020,"70-79","Female",3.36512271914996,1146,"MEPS"
2020,"70-79","Male",3.35975833044004,920,"MEPS"
2020,"80-89","Female",2.99854192556858,564,"MEPS"
2020,"80-89","Male",3.15752078909572,377,"MEPS"
2021,"18-29","Female",3.86419843818472,990,"MEPS"
2021,"18-29","Male",4.06883585496923,895,"MEPS"
2021,"30-39","Female",3.78085944781392,1157,"MEPS"
2021,"30-39","Male",3.7884415590197,930,"MEPS"
2021,"40-49","Female",3.60630959445372,1087,"MEPS"
2021,"40-49","Male",3.70738784872332,975,"MEPS"
2021,"50-59","Female",3.50233876702492,1351,"MEPS"
2021,"50-59","Male",3.52454405115934,1069,"MEPS"
2021,"60-69","Female",3.43997287629024,1661,"MEPS"
2021,"60-69","Male",3.4487111767033,1349,"MEPS"
2021,"70-79","Female",3.38960804061199,1358,"MEPS"
2021,"70-79","Male",3.40115211517093,1065,"MEPS"
2021,"80-89","Female",3.02295944161429,626,"MEPS"
2021,"80-89","Male",3.15426185890496,426,"MEPS"
2022,"18-29","Female",3.8732155738357,612,"MEPS"
2022,"18-29","Male",4.08133358093683,602,"MEPS"
2022,"30-39","Female",3.80053998708747,800,"MEPS"
2022,"30-39","Male",3.86316246807403,701,"MEPS"
2022,"40-49","Female",3.63285941439421,758,"MEPS"
2022,"40-49","Male",3.65183742384516,656,"MEPS"
2022,"50-59","Female",3.45216934052921,978,"MEPS"
2022,"50-59","Male",3.55605631674925,786,"MEPS"
2022,"60-69","Female",3.4079503588443,1251,"MEPS"
2022,"60-69","Male",3.46567938487782,1018,"MEPS"
2022,"70-79","Female",3.29930458357251,1036,"MEPS"
2022,"70-79","Male",3.37524785280526,797,"MEPS"
2022,"80-89","Female",3.04416368494517,492,"MEPS"
2022,"80-89","Male",3.23114031251812,327,"MEPS"
2023,"18-29","Female",3.7414939359307,531,"MEPS"
2023,"18-29","Male",3.97651572897815,532,"MEPS"
2023,"30-39","Female",3.78479082939608,745,"MEPS"
2023,"30-39","Male",3.78619798685603,624,"MEPS"
2023,"40-49","Female",3.58653317251267,752,"MEPS"
2023,"40-49","Male",3.74769419186386,530,"MEPS"
2023,"50-59","Female",3.51978010887495,849,"MEPS"
2023,"50-59","Male",3.61262999865696,688,"MEPS"
2023,"60-69","Female",3.46487456580369,1130,"MEPS"
2023,"60-69","Male",3.429490924571,891,"MEPS"
2023,"70-79","Female",3.40527413394678,905,"MEPS"
2023,"70-79","Male",3.38024366255128,689,"MEPS"
2023,"80-89","Female",3.28781561224247,433,"MEPS"
2023,"80-89","Male",3.27492585474881,313,"MEPS"
1983,"18-29","Female",4.07888530468678,5552,"NHIS"
1983,"18-29","Male",4.24202313846405,5069,"NHIS"
1983,"30-39","Female",3.97656374656968,4027,"NHIS"
1983,"30-39","Male",4.16893865699926,3777,"NHIS"
1983,"40-49","Female",3.76552007207277,2925,"NHIS"
1983,"40-49","Male",3.88845950624888,2592,"NHIS"
1983,"50-59","Female",3.48468336204936,2805,"NHIS"
1983,"50-59","Male",3.60376004636949,2466,"NHIS"
1983,"60-69","Female",3.21476360334216,2500,"NHIS"
1983,"60-69","Male",3.23854114974182,2095,"NHIS"
1983,"70-79","Female",3.13714262175293,1587,"NHIS"
1983,"70-79","Male",3.07209186807937,1163,"NHIS"
1983,"80-89","Female",2.99334247084449,644,"NHIS"
1983,"80-89","Male",2.92632503572725,324,"NHIS"
1984,"50-59","Female",3.36386162255253,1275,"NHIS"
1984,"50-59","Male",3.45713467709469,1055,"NHIS"
1984,"60-69","Female",3.1900891137651,3382,"NHIS"
1984,"60-69","Male",3.21027056432695,2867,"NHIS"
1984,"70-79","Female",3.10370097161903,3227,"NHIS"
1984,"70-79","Male",3.06021030583174,2189,"NHIS"
1984,"80-89","Female",3.00280423093029,1271,"NHIS"
1984,"80-89","Male",2.9611356441121,596,"NHIS"
1985,"18-29","Female",4.09378006785354,4920,"NHIS"
1985,"18-29","Male",4.24753739163976,3851,"NHIS"
1985,"30-39","Female",4.01422816358228,4269,"NHIS"
1985,"30-39","Male",4.16326345111253,3312,"NHIS"
1985,"40-49","Female",3.81452333672156,2523,"NHIS"
1985,"40-49","Male",3.94112983372249,2034,"NHIS"
1985,"50-59","Female",3.53346384577324,2250,"NHIS"
1985,"50-59","Male",3.60777938539981,1820,"NHIS"
1985,"60-69","Female",3.24337149304771,2520,"NHIS"
1985,"60-69","Male",3.28529282246376,1684,"NHIS"
1985,"70-79","Female",3.11222180616381,2040,"NHIS"
1985,"70-79","Male",3.12362041641841,1038,"NHIS"
1985,"80-89","Female",3.11982839257766,791,"NHIS"
1985,"80-89","Male",3.07773093026419,359,"NHIS"
1987,"18-29","Female",4.05338447468668,6303,"NHIS"
1987,"18-29","Male",4.23271155030124,4676,"NHIS"
1987,"30-39","Female",4.00076378266001,5830,"NHIS"
1987,"30-39","Male",4.17819783774325,4348,"NHIS"
1987,"40-49","Female",3.80080581479253,3537,"NHIS"
1987,"40-49","Male",3.94521094231976,2937,"NHIS"
1987,"50-59","Female",3.49279630938468,2855,"NHIS"
1987,"50-59","Male",3.65143080152781,2216,"NHIS"
1987,"60-69","Female",3.30584711009195,3319,"NHIS"
1987,"60-69","Male",3.27045945789946,2181,"NHIS"
1987,"70-79","Female",3.12506444515892,2646,"NHIS"
1987,"70-79","Male",3.07987519519868,1407,"NHIS"
1987,"80-89","Female",3.08973643023458,1092,"NHIS"
1987,"80-89","Male",3.01802476245321,449,"NHIS"
1988,"18-29","Female",4.06183758412094,5995,"NHIS"
1988,"18-29","Male",4.2162161914104,4398,"NHIS"
1988,"30-39","Female",3.98935900159224,5667,"NHIS"
1988,"30-39","Male",4.13041943130852,4396,"NHIS"
1988,"40-49","Female",3.86323611488219,3615,"NHIS"
1988,"40-49","Male",3.9718780356405,3038,"NHIS"
1988,"50-59","Female",3.52247940407523,2684,"NHIS"
1988,"50-59","Male",3.68983803025877,2241,"NHIS"
1988,"60-69","Female",3.29972170437497,3352,"NHIS"
1988,"60-69","Male",3.36440269625603,2266,"NHIS"
1988,"70-79","Female",3.14862440974407,2794,"NHIS"
1988,"70-79","Male",3.19781527851966,1427,"NHIS"
1988,"80-89","Female",3.05093490820789,1141,"NHIS"
1988,"80-89","Male",3.07475550031811,468,"NHIS"
1989,"18-29","Female",4.03852451123246,5523,"NHIS"
1989,"18-29","Male",4.27499751342498,4310,"NHIS"
1989,"30-39","Female",4.00509905757596,5582,"NHIS"
1989,"30-39","Male",4.16601743000773,4379,"NHIS"
1989,"40-49","Female",3.84527320853452,3815,"NHIS"
1989,"40-49","Male",3.98680552262419,3046,"NHIS"
1989,"50-59","Female",3.59454656886097,2663,"NHIS"
1989,"50-59","Male",3.66502332273623,2125,"NHIS"
1989,"60-69","Female",3.32680448081068,2994,"NHIS"
1989,"60-69","Male",3.32890704397675,2123,"NHIS"
1989,"70-79","Female",3.22424699776647,2596,"NHIS"
1989,"70-79","Male",3.18039365284697,1366,"NHIS"
1989,"80-89","Female",3.08268053724484,1129,"NHIS"
1989,"80-89","Male",3.17959460370101,450,"NHIS"
1990,"18-29","Female",4.07259333523809,5396,"NHIS"
1990,"18-29","Male",4.25558532191243,4034,"NHIS"
1990,"30-39","Female",4.01164036241891,5484,"NHIS"
1990,"30-39","Male",4.15912831907176,4182,"NHIS"
1990,"40-49","Female",3.86217832083367,3759,"NHIS"
1990,"40-49","Male",3.98247584794739,2993,"NHIS"
1990,"50-59","Female",3.58889157372846,2646,"NHIS"
1990,"50-59","Male",3.68347291956809,2012,"NHIS"
1990,"60-69","Female",3.33235804498839,2941,"NHIS"
1990,"60-69","Male",3.41256103152829,2034,"NHIS"
1990,"70-79","Female",3.23412785291877,2433,"NHIS"
1990,"70-79","Male",3.26274759214475,1364,"NHIS"
1990,"80-89","Female",3.14511085994359,1104,"NHIS"
1990,"80-89","Male",3.16066541389863,481,"NHIS"
1991,"18-29","Female",4.01627130951598,5424,"NHIS"
1991,"18-29","Male",4.22964070011515,4202,"NHIS"
1991,"30-39","Female",3.99016274733801,5848,"NHIS"
1991,"30-39","Male",4.11929768576273,4417,"NHIS"
1991,"40-49","Female",3.84451846785966,4161,"NHIS"
1991,"40-49","Male",3.99739302313424,3275,"NHIS"
1991,"50-59","Female",3.52571873065261,2859,"NHIS"
1991,"50-59","Male",3.66764353294153,2241,"NHIS"
1991,"60-69","Female",3.29389118758568,3078,"NHIS"
1991,"60-69","Male",3.40239212926846,2182,"NHIS"
1991,"70-79","Female",3.23116470019052,2663,"NHIS"
1991,"70-79","Male",3.16442520842574,1467,"NHIS"
1991,"80-89","Female",3.08399582276021,1171,"NHIS"
1991,"80-89","Male",3.02711582878818,468,"NHIS"
1992,"18-29","Female",4.0022708273026,3000,"NHIS"
1992,"18-29","Male",4.19803351218995,2305,"NHIS"
1992,"30-39","Female",3.9351799047746,3250,"NHIS"
1992,"30-39","Male",4.06999326338488,2571,"NHIS"
1992,"40-49","Female",3.86731796929139,2235,"NHIS"
1992,"40-49","Male",3.95760469624466,1888,"NHIS"
1992,"50-59","Female",3.55332215659427,1566,"NHIS"
1992,"50-59","Male",3.65143834237032,1203,"NHIS"
1992,"60-69","Female",3.29136038273473,1657,"NHIS"
1992,"60-69","Male",3.33090476698515,1092,"NHIS"
1992,"70-79","Female",3.21855787566414,1385,"NHIS"
1992,"70-79","Male",3.16817470611327,787,"NHIS"
1992,"80-89","Female",3.10002235822256,676,"NHIS"
1992,"80-89","Male",3.12240183813603,294,"NHIS"
1993,"18-29","Female",3.98251119132158,4995,"NHIS"
1993,"18-29","Male",4.15234269319454,4680,"NHIS"
1993,"30-39","Female",3.9323814205494,5374,"NHIS"
1993,"30-39","Male",4.08838335879086,4788,"NHIS"
1993,"40-49","Female",3.79900258890492,4488,"NHIS"
1993,"40-49","Male",3.92792093472147,4125,"NHIS"
1993,"50-59","Female",3.52338982913744,2977,"NHIS"
1993,"50-59","Male",3.63583149003885,2737,"NHIS"
1993,"60-69","Female",3.32095209067286,2706,"NHIS"
1993,"60-69","Male",3.39444473681713,2235,"NHIS"
1993,"70-79","Female",3.16799886529044,2135,"NHIS"
1993,"70-79","Male",3.16840803339434,1496,"NHIS"
1993,"80-89","Female",3.07064042911688,876,"NHIS"
1993,"80-89","Male",2.95574666938106,460,"NHIS"
1997,"18-29","Female",4.06612071058453,4140,"NHIS"
1997,"18-29","Male",4.21816750554374,3152,"NHIS"
1997,"30-39","Female",4.0529445484837,4580,"NHIS"
1997,"30-39","Male",4.10801693238246,3644,"NHIS"
1997,"40-49","Female",3.84355295284583,3844,"NHIS"
1997,"40-49","Male",3.91558916558994,3180,"NHIS"
1997,"50-59","Female",3.60156601984033,2607,"NHIS"
1997,"50-59","Male",3.6600650684474,2115,"NHIS"
1997,"60-69","Female",3.37008669506527,2154,"NHIS"
1997,"60-69","Male",3.41940205982554,1644,"NHIS"
1997,"70-79","Female",3.19701181674806,2110,"NHIS"
1997,"70-79","Male",3.22960537673908,1250,"NHIS"
1997,"80-89","Female",3.01666084369876,1163,"NHIS"
1997,"80-89","Male",3.05720058967562,498,"NHIS"
1998,"18-29","Female",4.13531422631417,3427,"NHIS"
1998,"18-29","Male",4.2051987982026,2888,"NHIS"
